,relevance,state,bill_number,bill_id,change_hash,url,text_url,research_url,last_action_date,last_action,title,status,status_date,body,description,session.session_name,latest_text_id,latest_text_type
99,97,US,HB4398,1773654,d9656493c605dbeb1e6735f66af48a66,https://legiscan.com/US/bill/HB4398/2023,https://legiscan.com/US/text/HB4398/2023,https://legiscan.com/US/research/HB4398/2023,2023-06-30,Referred to the House Committee on Oversight and Accountability.,Patriotism Not Pride Act,1,2023-06-30,H,"To prohibit certain Federal activity with respect to the promotion of Lesbian, Gay, Bisexual, Transgender, Queer, and Intersex Pride Month and the display of flags representing sexual orientation or gender identity on Federal property or grounds, and for other purposes.",118th Congress,2835893,Introduced
100,97,FL,H0137,1780238,d4fc8c229699cd1554335decda3dc0f0,https://legiscan.com/FL/bill/H0137/2024,https://legiscan.com/FL/text/H0137/2024,https://legiscan.com/FL/research/H0137/2024,2023-10-17,Now in Criminal Justice Subcommittee,Gay and Transgender Panic Legal Defenses,1,2023-10-10,H,"Prohibits individuals from using nonviolent sexual advance or specified perceptions or beliefs about another individual as defense to criminal offense, to excuse or justify conduct of an individual who commits criminal offense, or to mitigate severity of criminal offense.",2024 Regular Session,2845367,Introduced
101,97,MD,SB460,1694170,ea9834d9fda848e18f10b4ce1eff3660,https://legiscan.com/MD/bill/SB460/2023,https://legiscan.com/MD/text/SB460/2023,https://legiscan.com/MD/research/SB460/2023,2023-05-03,Approved by the Governor - Chapter 252,Maryland Medical Assistance Program – Gender–Affirming Treatment (Trans Health Equity Act),4,2023-05-03,S,"Requiring, beginning on January 1, 2023, the Maryland Medical Assistance Program to provide gender-affirming treatment in a nondiscriminatory manner; requiring that the gender-affirming treatment be assessed according to nondiscriminatory criteria that are consistent with current clinical standards; prohibiting the issuance of an adverse benefit determination related to gender-affirming treatment unless a certain experienced health care provider has reviewed and confirmed the appropriateness of the determination; etc.",2023 Regular Session,2805450,Chaptered
102,97,WA,HB1362,1659367,b34eae25d8f92001140d70fab20fafa5,https://legiscan.com/WA/bill/HB1362/2023,https://legiscan.com/WA/text/HB1362/2023,https://legiscan.com/WA/research/HB1362/2023,2023-04-23,"By resolution, returned to House Rules Committee for third reading.","Improving government efficiency related to reports by state agencies by eliminating reports, changing the frequency of reports, and providing an alternative method for having information publicly available in place of reports.",2,2023-03-07,H,"Improving government efficiency related to reports by state agencies by eliminating reports, changing the frequency of reports, and providing an alternative method for having information publicly available in place of reports.",2023-2024 Regular Session,2731798,Engrossed
103,97,NC,S399,1749276,5399b7d00133a7aa746cba9ce44adcd2,https://legiscan.com/NC/bill/S399/2023,https://legiscan.com/NC/text/S399/2023,https://legiscan.com/NC/research/S399/2023,2023-03-30,Ref To Com On Rules and Operations of the Senate,Mental Health Protection Act,1,2023-03-29,S,Mental Health Protection Act,2023-2024 Session,2765094,Amended
104,97,NC,H519,1749280,63858cbb9b9a894c5ac5bc8f9273442d,https://legiscan.com/NC/bill/H519/2023,https://legiscan.com/NC/text/H519/2023,https://legiscan.com/NC/research/H519/2023,2023-03-30,"Ref To Com On Rules, Calendar, and Operations of the House",Mental Health Protection Act,1,2023-03-29,H,Mental Health Protection Act,2023-2024 Session,2765955,Amended
105,97,NJ,S1494,1582490,0d3c500c4f91a511ef14677811f9c15e,https://legiscan.com/NJ/bill/S1494/2022,https://legiscan.com/NJ/text/S1494/2022,https://legiscan.com/NJ/research/S1494/2022,2022-02-10,"Introduced in the Senate, Referred to Senate Health, Human Services and Senior Citizens Committee","Establishes task force to study and make recommendations concerning health care service needs of the lesbian, gay, bisexual, transgendered, and queer or questioning individuals, and persons with intersex conditions in the State.",1,2022-02-10,S,"Establishes task force to study and make recommendations concerning health care service needs of the lesbian, gay, bisexual, transgendered, and queer or questioning individuals, and persons with intersex conditions in the State.",2022-2023 Regular Session,2514061,Introduced
106,97,WA,SB5114,1641349,f36984bc2aee5b0e85da7d2d213ff6aa,https://legiscan.com/WA/bill/SB5114/2023,https://legiscan.com/WA/text/SB5114/2023,https://legiscan.com/WA/research/SB5114/2023,2023-05-04,Effective date 7/23/2023.,Supporting adults with lived experience of sex trafficking.,4,2023-05-04,S,Supporting adults with lived experience of sex trafficking.,2023-2024 Regular Session,2806618,Chaptered
107,97,RI,H6471,1769754,f6ab3c983cf4b3fd2ebc7274b8ecd23d,https://legiscan.com/RI/bill/H6471/2023,https://legiscan.com/RI/text/H6471/2023,https://legiscan.com/RI/research/H6471/2023,2023-06-01,House read and passed,"House Resolution Honoring And Celebrating June Of 2023, As ""gay Pride Month"" In The State Of Rhode Island",4,2023-06-01,H,"House Resolution Honoring And Celebrating June Of 2023, As ""gay Pride Month"" In The State Of Rhode Island",2023 Regular Session,2822366,Introduced
108,97,ME,LD1040,1727550,32632f879ea2d1a2816740d299edfb31,https://legiscan.com/ME/bill/LD1040/2023,https://legiscan.com/ME/text/LD1040/2023,https://legiscan.com/ME/research/LD1040/2023,2023-06-21,"PASSED TO BE ENACTED, in concurrence.",An Act to Require Reimbursement for Gender-affirming Care for MaineCare Members,4,2023-06-21,H,An Act to Require Reimbursement for Gender-affirming Care for MaineCare Members,131st Legislature,2830688,Chaptered
109,97,CA,ACR106,1774069,9aa9729f4c9536e65f2caebf87fd74d7,https://legiscan.com/CA/bill/ACR106/2023,https://legiscan.com/CA/text/ACR106/2023,https://legiscan.com/CA/research/ACR106/2023,2023-09-14,"Chaptered by Secretary of State - Res. Chapter 167, Statutes of 2023.",Suicide Prevention Awareness Month.,4,2023-09-14,A,Relative to Suicide Prevention Awareness Month.,2023-2024 Session,2841175,Chaptered
110,97,US,SB5,1772579,ad021068ac3548012bb7b5ccdb3212d1,https://legiscan.com/US/bill/SB5/2023,https://legiscan.com/US/text/SB5/2023,https://legiscan.com/US/research/SB5/2023,2023-06-21,Read twice and referred to the Committee on the Judiciary.,Equality Act,1,2023-06-21,S,"A bill to prohibit discrimination on the basis of sex, gender identity, and sexual orientation, and for other purposes.",118th Congress,2830067,Introduced
111,97,NY,J00685,1752914,375fd5910739c0f528782c42efb03921,https://legiscan.com/NY/bill/J00685/2023,https://legiscan.com/NY/text/J00685/2023,https://legiscan.com/NY/research/J00685/2023,2023-04-10,ADOPTED,"Commemorating the 40th Anniversary of The Lesbian, Gay, Bisexual, & Transgender Community Center",4,2023-04-10,S,"Commemorating the 40th Anniversary of The Lesbian, Gay, Bisexual, & Transgender Community Center",2023-2024 General Assembly,2769771,Introduced
112,97,NY,S07280,1766893,927dcc21d5a530c742b74c5f275c10c5,https://legiscan.com/NY/bill/S07280/2023,https://legiscan.com/NY/text/S07280/2023,https://legiscan.com/NY/research/S07280/2023,2023-05-19,REFERRED TO MENTAL HEALTH,"Establishes a regional or county-based peer support services program for transgender and non-binary individuals that provides support services including but not limited to, peer counseling for mental illness including alcohol and substance abuse counseling, family support services, domestic violence, mental health and physical health.",1,2023-05-19,S,"Establishes a regional or county-based peer support services program for transgender and non-binary individuals that provides support services including but not limited to, peer counseling for mental illness including alcohol and substance abuse counseling, family support services, domestic violence, mental health and physical health.",2023-2024 General Assembly,2813030,Introduced
113,97,MI,HR0118,1770643,96bad869547f0b0f6a882e534091201c,https://legiscan.com/MI/bill/HR0118/2023,https://legiscan.com/MI/text/HR0118/2023,https://legiscan.com/MI/research/HR0118/2023,2023-06-07,Adopted,"A resolution to declare June 2023 as Lesbian, Gay, Bisexual, Transgender, and Queer (LGBTQ+) Pride Month in the state of Michigan.",4,2023-06-07,H,"A resolution to declare June 2023 as Lesbian, Gay, Bisexual, Transgender, and Queer (LGBTQ+) Pride Month in the state of Michigan.",102nd Legislature,2824959,Enrolled
114,97,US,HB5196,1776173,39153b8fe3ef4a9072aec0fd6010f96b,https://legiscan.com/US/bill/HB5196/2023,https://legiscan.com/US/text/HB5196/2023,https://legiscan.com/US/research/HB5196/2023,2023-08-11,Referred to the House Committee on Armed Services.,Armed Forces Transgender Dependent Protection Act,1,2023-08-11,H,"To expand protections under the Exceptional Family Member Program of the Department of Defense for transgender dependents of members of the Armed Forces, and for other purposes.",118th Congress,2838723,Introduced
115,97,CA,SB434,1705972,0bef9a6a9288058fbd93a8b61c38c4b1,https://legiscan.com/CA/bill/SB434/2023,https://legiscan.com/CA/text/SB434/2023,https://legiscan.com/CA/research/SB434/2023,2023-10-07,"Chaptered by Secretary of State. Chapter 396, Statutes of 2023.",Transit operators: street harassment survey.,4,2023-10-07,S,"An act to add Section 99178 to the Public Utilities Code, relating to transportation.",2023-2024 Session,2844432,Chaptered
116,96,US,HB15,1772665,a1bb6c82d297bc2ab3ac3e9a59a5cfc4,https://legiscan.com/US/bill/HB15/2023,https://legiscan.com/US/text/HB15/2023,https://legiscan.com/US/research/HB15/2023,2023-06-21,"Referred to the Committee on the Judiciary, and in addition to the Committees on Education and the Workforce, Financial Services, House Administration, and Oversight and Accountability, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",Equality Act,1,2023-06-21,H,"To prohibit discrimination on the basis of sex, gender identity, and sexual orientation, and for other purposes.",118th Congress,2829733,Introduced
117,96,NJ,A4385,1625473,2c618233b0123c9291f97ccad317be37,https://legiscan.com/NJ/bill/A4385/2022,https://legiscan.com/NJ/text/A4385/2022,https://legiscan.com/NJ/research/A4385/2022,2022-06-30,"Approved P.L.2022, c.44.",Makes various revisions to law pertaining to electronic medical records and recording patients' demographic information.,4,2022-06-30,A,Makes various revisions to law pertaining to electronic medical records and recording patients' demographic information.,2022-2023 Regular Session,2602840,Chaptered
118,96,US,SB1924,1771310,1a29d469069ff73cf47ff2723d558457,https://legiscan.com/US/bill/SB1924/2023,https://legiscan.com/US/text/SB1924/2023,https://legiscan.com/US/research/SB1924/2023,2023-06-12,Read twice and referred to the Committee on Foreign Relations.,GLOBE Act of 2023 Greater Leadership Overseas for the Benefit of Equality Act of 2023,1,2023-06-12,S,"A bill to protect human rights and enhance opportunities for LGBTQI people around the world, and for other purposes.",118th Congress,2833750,Introduced
119,96,US,SB1007,1749166,49ed39680342ea2124b6a2c8db399195,https://legiscan.com/US/bill/SB1007/2023,https://legiscan.com/US/text/SB1007/2023,https://legiscan.com/US/research/SB1007/2023,2023-03-28,Read twice and referred to the Committee on Foreign Relations.,International Human Rights Defense Act of 2023,1,2023-03-28,S,"A bill to establish in the Bureau of Democracy, Human Rights, and Labor of the Department of State a Special Envoy for the Human Rights of LGBTQI+ Peoples, and for other purposes.",118th Congress,2778295,Introduced
120,96,CT,HB06672,1702510,93e38da3e188595b2935ac39946e49a3,https://legiscan.com/CT/bill/HB06672/2023,https://legiscan.com/CT/text/HB06672/2023,https://legiscan.com/CT/research/HB06672/2023,2023-06-26,Signed by the Governor,An Act Concerning Endometriosis.,4,2023-06-26,H,To require school nurses to receive training regarding endometriosis and establish an endometriosis data and biorepository program.,2023 General Assembly,2826400,Chaptered
121,96,US,HB1833,1749207,08f18fdd9fa12981b305ed08245228fb,https://legiscan.com/US/bill/HB1833/2023,https://legiscan.com/US/text/HB1833/2023,https://legiscan.com/US/research/HB1833/2023,2023-03-30,Sponsor introductory remarks on measure. (CR H1662),International Human Rights Defense Act of 2023,1,2023-03-28,H,"To establish in the Bureau of Democracy, Human Rights, and Labor of the Department of State a Special Envoy for the Human Rights of LGBTQI+ Peoples, and for other purposes.",118th Congress,2774446,Introduced
122,96,US,HR519,1772197,270595cb0eac287b70331a21aa38ea8b,https://legiscan.com/US/bill/HR519/2023,https://legiscan.com/US/text/HR519/2023,https://legiscan.com/US/research/HR519/2023,2023-06-15,Referred to the House Committee on the Judiciary.,Recognizing that the United States has a moral obligation to meet its foundational promise of guaranteed justice for all.,1,2023-06-15,H,Recognizing that the United States has a moral obligation to meet its foundational promise of guaranteed justice for all.,118th Congress,2828341,Introduced
123,96,MD,HB359,1681678,c8ec189d72e690f189c956832746551e,https://legiscan.com/MD/bill/HB359/2023,https://legiscan.com/MD/text/HB359/2023,https://legiscan.com/MD/research/HB359/2023,2023-02-20,Unfavorable Report by Ways and Means,Education – Interscholastic and Intramural Junior Varsity and Varsity Teams and Sports – Designation Based on Sex (Save Women’s Sports Act),1,2023-01-26,H,Requiring certain interscholastic and intramural junior varsity and varsity athletic teams or sports sponsored by certain schools to be expressly designated based on biological sex; prohibiting certain entities from taking certain adverse actions against a school or county board of education for maintaining separate interscholastic and intramural junior varsity and varsity athletic teams and sports for students of the female sex; and providing that certain individuals have the right to bring a civil action under certain circumstances.,2023 Regular Session,2665464,Introduced
124,96,OR,HB2905,1647897,9d86bd43a24cbbb6ea1607ec044da297,https://legiscan.com/OR/bill/HB2905/2023,https://legiscan.com/OR/text/HB2905/2023,https://legiscan.com/OR/research/HB2905/2023,2023-07-26,"Chapter 328, (2023 Laws): Effective date January 1, 2024.",Relating to academic content standards for social studies.,4,2023-07-26,H,"Expands list of individuals whose histories, contributions and perspectives are required to be included in social studies academic content standards and in related textbooks and instructional materials. Expands list of individuals whose histories, contributions and perspectives are required to be included in social studies academic content standards and in related textbooks and instructional materials.",2023 Legislative Measures,2829955,Enrolled
125,96,US,HB5307,1777119,5704b1a1648fb88970721774047d98a0,https://legiscan.com/US/bill/HB5307/2023,https://legiscan.com/US/text/HB5307/2023,https://legiscan.com/US/research/HB5307/2023,2023-08-29,Referred to the House Committee on Education and the Workforce.,STOP Bullying Act,1,2023-08-29,H,"To amend the Elementary and Secondary Education Act of 1965 to establish a grant program that will support efforts at the State level to establish anti-bullying task forces to study, address, and reduce bullying in elementary and secondary schools, and for other purposes.",118th Congress,2839155,Introduced
126,96,NJ,A1169,1554872,70b68fd5f8b2c84d5ebf82a93cdceed6,https://legiscan.com/NJ/bill/A1169/2022,https://legiscan.com/NJ/text/A1169/2022,https://legiscan.com/NJ/research/A1169/2022,2022-06-20,"Received in the Senate, Referred to Senate Budget and Appropriations Committee",Requires discrimination prevention training for certain providers of services to senior citizens.,2,2022-06-16,A,Requires discrimination prevention training for certain providers of services to senior citizens.,2022-2023 Regular Session,2474397,Introduced
127,96,NJ,S1459,1581840,27b4dce0874b902feec06292eda73a82,https://legiscan.com/NJ/bill/S1459/2022,https://legiscan.com/NJ/text/S1459/2022,https://legiscan.com/NJ/research/S1459/2022,2022-05-12,Referred to Senate Budget and Appropriations Committee,Requires discrimination prevention training for certain providers of services to senior citizens.,1,2022-02-10,S,Requires discrimination prevention training for certain providers of services to senior citizens.,2022-2023 Regular Session,2513986,Introduced
128,96,CA,SCR90,1776410,a015f804aec6cbf0ba270ba80452f173,https://legiscan.com/CA/bill/SCR90/2023,https://legiscan.com/CA/text/SCR90/2023,https://legiscan.com/CA/research/SCR90/2023,2023-09-07,Referred to Com. on RLS.,National Domestic Violence Awareness Month.,2,2023-09-01,S,Relative to National Domestic Violence Awareness Month.,2023-2024 Session,2838344,Amended
129,96,IL,HB2280,1703189,1b46f0890bd2c6a0de0a3b35446b96b3,https://legiscan.com/IL/bill/HB2280/2023,https://legiscan.com/IL/text/HB2280/2023,https://legiscan.com/IL/research/HB2280/2023,2023-05-04,Added Co-Sponsor Rep. Maura Hirschauer,DFPR-HEALTH CARE CULTURAL COMP,1,2023-02-10,H,"Reinserts the provisions of the introduced bill with the following changes: Amends the Department of Professional Regulation Law of the Civil Administrative Code of Illinois. Provides that the definition of ""health care professional"" includes a person licensed or registered by the Department of Financial and Professional Regulation under the Medical Practice Act of 1987. Makes corresponding changes. Effective January 1, 2024.",103rd General Assembly,2692695,Introduced
130,96,IL,SB2427,1703971,181e06ba73aa224032592eb22c1e6d4e,https://legiscan.com/IL/bill/SB2427/2023,https://legiscan.com/IL/text/SB2427/2023,https://legiscan.com/IL/research/SB2427/2023,2023-05-08,Added as Co-Sponsor Sen. Laura M. Murphy,DFPR-HEALTH CARE CULTURAL COMP,1,2023-02-10,S,"Amends the Department of Professional Regulation Law of the Civil Administrative Code of Illinois. Requires health care professionals who have continuing education requirements to complete cultural competency training, which shall include information on sensitivity relating to and best practices for providing affirming care to people in the person's preferred language, people with disabilities, documented or undocumented immigrants, people who are intersex, people living with HIV, and people of diverse sexual orientations and gender identities. Provides that for every license or registration renewal occurring on or after the effective date of the amendatory Act, a health care professional who has continuing education requirements must complete at least 5 hours in cultural competency training. Provides that for every license or registration renewal occurring on or after the effective date of the amendatory Act, a person licensed or registered by the Department under the Medical Practice Act of 1987 and who has continuing education requirements must complete at least 10 hours in cultural competency training. Provides that these continuing education hours may count toward meeting the minimum credit hours required for continuing education. Provides for rulemaking. Effective January 1, 2024.",103rd General Assembly,2693491,Introduced
131,96,NY,A01936,1674864,5d13eb2b469844692babe5fd45b7fd77,https://legiscan.com/NY/bill/A01936/2023,https://legiscan.com/NY/text/A01936/2023,https://legiscan.com/NY/research/A01936/2023,2023-01-23,referred to governmental operations,"Prohibits state contracts with contractors who do not provide health insurance which covers services for transgender, non-binary, and gender expansive people.",1,2023-01-23,A,"Prohibits state contracts with contractors who do not provide health insurance which covers services for transgender, non-binary, and gender expansive people.",2023-2024 General Assembly,2659195,Introduced
132,96,NY,S04287,1697773,11f9a9329a7beb430b65ad4ec019d431,https://legiscan.com/NY/bill/S04287/2023,https://legiscan.com/NY/text/S04287/2023,https://legiscan.com/NY/research/S04287/2023,2023-02-07,REFERRED TO PROCUREMENT AND CONTRACTS,"Prohibits state contracts with contractors who do not provide health insurance which covers services for transgender, non-binary, and gender expansive people.",1,2023-02-07,S,"Prohibits state contracts with contractors who do not provide health insurance which covers services for transgender, non-binary, and gender expansive people.",2023-2024 General Assembly,2684983,Introduced
133,96,TX,HB1020,1638924,917f74fdc564840fd654de00f300afe8,https://legiscan.com/TX/bill/HB1020/2023,https://legiscan.com/TX/text/HB1020/2023,https://legiscan.com/TX/research/HB1020/2023,2023-03-02,Referred to Elections,Relating to the acceptance of identification for voters who identify as transgender.,1,2022-12-15,H,Relating to the acceptance of identification for voters who identify as transgender.,88th Legislature Regular Session,2618776,Introduced
134,96,TX,HB428,1632606,407c99db53c1a239ff1e8c7b1211f28b,https://legiscan.com/TX/bill/HB428/2023,https://legiscan.com/TX/text/HB428/2023,https://legiscan.com/TX/research/HB428/2023,2023-04-12,Left pending in committee,"Relating to the creation of a task force to evaluate the housing needs of senior citizens who are lesbian, gay, bisexual, transgender, queer, or questioning.",1,2022-11-14,H,"Relating to the creation of a task force to evaluate the housing needs of senior citizens who are lesbian, gay, bisexual, transgender, queer, or questioning.",88th Legislature Regular Session,2613989,Introduced
135,96,MA,S945,1736562,38c61f73daa13b3525d4edb049febc51,https://legiscan.com/MA/bill/S945/2023,https://legiscan.com/MA/text/S945/2023,https://legiscan.com/MA/research/S945/2023,2023-05-09,Hearing scheduled for 05/16/2023 from 01:00 PM-05:00 PM in A-2,To stop profiling transgender people and low-income women,1,2023-02-16,S,For legislation to stop profiling transgender people and low-income women. The Judiciary.,193rd General Court,2740366,Introduced
136,96,MA,H1683,1741598,6dfe50531a5656507a6861d56c1a59e8,https://legiscan.com/MA/bill/H1683/2023,https://legiscan.com/MA/text/H1683/2023,https://legiscan.com/MA/research/H1683/2023,2023-05-09,Hearing scheduled for 05/16/2023 from 01:00 PM-05:00 PM in A-2,To stop profiling transgender people and low-income women,1,2023-02-16,H,Relative to transgender people and low-income women and the penalties for certain offenses. The Judiciary.,193rd General Court,2747162,Introduced
137,96,NY,A04083,1701555,8ab949139c1e339af4b37c4590375457,https://legiscan.com/NY/bill/A04083/2023,https://legiscan.com/NY/text/A04083/2023,https://legiscan.com/NY/research/A04083/2023,2023-02-09,referred to economic development,Relates to expanding employee ownership assistance for transgender and non-binary individuals; expands such assistance beyond industrial and manufacturing plants and includes transgender and non-binary individuals.,1,2023-02-09,A,Relates to expanding employee ownership assistance for transgender and non-binary individuals; expands such assistance beyond industrial and manufacturing plants and includes transgender and non-binary individuals.,2023-2024 General Assembly,2690488,Introduced
138,96,NJ,A1846,1556679,13b4b9480ef93a404c8a1a0c991c3507,https://legiscan.com/NJ/bill/A1846/2022,https://legiscan.com/NJ/text/A1846/2022,https://legiscan.com/NJ/research/A1846/2022,2022-01-11,"Introduced, Referred to Assembly Financial Institutions and Insurance Committee",Prohibits unfair discrimination in issuing or rating life insurance policies based on transgender status or certain gender identity information.,1,2022-01-11,A,Prohibits unfair discrimination in issuing or rating life insurance policies based on transgender status or certain gender identity information.,2022-2023 Regular Session,2476137,Introduced
139,96,NJ,S1133,1575620,474f51c32e3d4d10d647cedab6e9d4ce,https://legiscan.com/NJ/bill/S1133/2022,https://legiscan.com/NJ/text/S1133/2022,https://legiscan.com/NJ/research/S1133/2022,2022-01-31,"Introduced in the Senate, Referred to Senate Commerce Committee",Prohibits unfair discrimination in issuing or rating life insurance policies based on transgender status or certain gender identity information.,1,2022-01-31,S,Prohibits unfair discrimination in issuing or rating life insurance policies based on transgender status or certain gender identity information.,2022-2023 Regular Session,2499956,Introduced
140,96,OR,SB421,1648838,a8d239c3d5d82b740e19f737d026d659,https://legiscan.com/OR/bill/SB421/2023,https://legiscan.com/OR/text/SB421/2023,https://legiscan.com/OR/research/SB421/2023,2023-06-25,In committee upon adjournment.,Relating to a youth advisory council; declaring an emergency.,6,2023-06-25,S,"Establishes youth advisory council. Establishes youth advisory council. Prescribes membership and duties of youth advisory council. Directs Department of Education to establish work group to establish standards for selection process of members of youth advisory council. Sunsets work group on August 30, 2024. Declares emergency, effective July 1, 2023.",2023 Legislative Measures,2769664,Engrossed
141,96,NV,SB228,1730650,7ab1d2bf274bcb2c8c2ece8e1807c3aa,https://legiscan.com/NV/bill/SB228/2023,https://legiscan.com/NV/text/SB228/2023,https://legiscan.com/NV/research/SB228/2023,2023-04-15,"(Pursuant to Joint Standing Rule No. 14.3.1, no further action allowed.)",Revises provisions relating to governmental financial administration. (BDR 23-945),6,2023-04-15,S,"AN ACT relating to governmental financial administration; prohibiting the Public Employees' Retirement Board from investing, providing investment advice or engaging in shareholder proxy voting for any purpose other than the financial interest of the Public Employees' Retirement System; prohibiting, under certain circumstances, certain governmental entities from contracting with companies that engage in economic boycotts; and providing other matters properly relating thereto.",82nd Legislature (2023),2733758,Introduced
142,96,TX,SR418,1755344,a045129c517bf0ef4e30e50a2419545f,https://legiscan.com/TX/bill/SR418/2023,https://legiscan.com/TX/text/SR418/2023,https://legiscan.com/TX/research/SR418/2023,2023-04-13,Reported enrolled,In memory of Kirk D. Myers-Hill.,4,2023-04-13,S,In memory of Kirk D. Myers-Hill.,88th Legislature Regular Session,2778883,Enrolled
143,96,CO,SB149,1703268,d60944477bde75eb346e03f1c81acd4a,https://legiscan.com/CO/bill/SB149/2023,https://legiscan.com/CO/text/SB149/2023,https://legiscan.com/CO/research/SB149/2023,2023-06-06,Governor Signed,Higher Education Student Financial Aid For Youth Mentors,4,2023-06-06,S,"Concerning the creation of a program to provide higher education financial assistance to students who perform youth mentorship, and, in connection therewith, making an appropriation.",2023 Regular Session,2798620,Enrolled
144,95,NJ,AJR113,1584247,f6d1aa9fcca5bfe0749f9e1633275cb0,https://legiscan.com/NJ/bill/AJR113/2022,https://legiscan.com/NJ/text/AJR113/2022,https://legiscan.com/NJ/research/AJR113/2022,2023-05-25,"Approved P.L.2023, JR-8.","Establishes the last full week of May as ""Period Poverty Awareness Week.""",4,2023-05-25,A,"Establishes the last full week of May as ""Period Poverty Awareness Week.""",2022-2023 Regular Session,2829691,Chaptered
145,95,NV,SB163,1708765,dc126182494687bd1729928d10dd38cb,https://legiscan.com/NV/bill/SB163/2023,https://legiscan.com/NV/text/SB163/2023,https://legiscan.com/NV/research/SB163/2023,2023-06-13,"Chapter 376. (Effective July 1, 2023)",Requires certain health insurance to cover treatment of certain conditions relating to gender dysphoria and gender incongruence. (BDR 57-129),4,2023-06-13,S,AN ACT relating to insurance; requiring certain health insurance to include coverage for the treatment of conditions relating to gender dysphoria and gender incongruence; prohibiting such insurers from engaging in certain discrimination on the basis of gender identity or expression; making appropriations and authorizing certain expenditures; and providing other matters properly relating thereto.,82nd Legislature (2023),2824386,Enrolled
146,95,US,SB1960,1771486,b00426efc764628a23c82f3ece19234a,https://legiscan.com/US/bill/SB1960/2023,https://legiscan.com/US/text/SB1960/2023,https://legiscan.com/US/research/SB1960/2023,2023-06-13,Read twice and referred to the Committee on Foreign Relations.,Global Respect Act of 2023,1,2023-06-13,S,"A bill to impose sanctions with respect to foreign persons responsible for violations of the human rights of lesbian, gay, bisexual, transgender, and intersex (LGBTI) individuals, and for other purposes.",118th Congress,2833694,Introduced
147,95,CA,SR26,1754870,f27aa7ffc33e229e5572cf8de038c1e9,https://legiscan.com/CA/bill/SR26/2023,https://legiscan.com/CA/text/SR26/2023,https://legiscan.com/CA/research/SR26/2023,2023-05-18,Read. Adopted. (Ayes 35. Noes 0. Page 1100.),Relative to Harvey Milk Day.,4,2023-05-18,S,Relative to Harvey Milk Day.,2023-2024 Session,2812720,Enrolled
148,95,US,HB4050,1771371,604d654abd86a64837bf845bb53a3fc1,https://legiscan.com/US/bill/HB4050/2023,https://legiscan.com/US/text/HB4050/2023,https://legiscan.com/US/research/HB4050/2023,2023-06-12,"Referred to the Committee on Foreign Affairs, and in addition to the Committee on the Judiciary, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",GLOBE Act of 2023 Greater Leadership Overseas for the Benefit of Equality Act of 2023,1,2023-06-12,H,"To protect human rights and enhance opportunities for LGBTQI people around the world, and for other purposes.",118th Congress,2833772,Introduced
149,95,NJ,A2004,1555795,5c65d3c4e8a9646cc41238ab8192ec81,https://legiscan.com/NJ/bill/A2004/2022,https://legiscan.com/NJ/text/A2004/2022,https://legiscan.com/NJ/research/A2004/2022,2022-01-11,"Introduced, Referred to Assembly Health Committee",Requires certain electronic medical programs to include demographic data entry feature; requires laboratories to record certain patients' demographic information; requires certain hospitals and laboratories to implement cultural competency training program.,1,2022-01-11,A,Requires certain electronic medical programs to include demographic data entry feature; requires laboratories to record certain patients' demographic information; requires certain hospitals and laboratories to implement cultural competency training program.,2022-2023 Regular Session,2475281,Introduced
150,95,HI,SB1503,1678997,6be372fd7ef0f88eeadac036ddd263d5,https://legiscan.com/HI/bill/SB1503/2023,https://legiscan.com/HI/text/SB1503/2023,https://legiscan.com/HI/research/SB1503/2023,2023-02-03,"Re-Referred to HHS, CPN/JDC.",Relating To Health.,1,2023-01-25,S,"Prohibits certain boards from taking adverse action against individuals possessing or applying for a license to practice medicine and surgery or nursing for providing abortion care services or gender affirming treatments in the State in compliance with the laws of the State, or being disciplined by another state for providing abortion care services or gender affirming treatments. Prohibits certain insurers from taking adverse actions against reproductive health care providers for providing abortion care services or gender affirming treatments. Prohibits court clerks from issuing subpoenas in connection with out-of-state subpoenas related to abortion care services or gender affirming treatments that are provided in compliance with the laws of the State. Prohibits the Department of Law Enforcement and the county police departments from participating in another state's investigations concerning abortion-related conduct, gender affirming treatments, or other reproductive health care or services that are lawful in the State. Requires the Attorney General to routinely submit to the Legislature and Governor reports of these requests for participation. Establishes additional protections for patient health information related to reproductive health services or gender affirming treatments. Establishes protections for certain information related to reproductive health services or gender affirming treatments that does not qualify as patient health information. Prohibits the State from penalizing individuals based on the individual's pregnancy outcomes or gender affirming treatments received or for aiding or assisting in a third party's abortion or gender affirming treatment.",2023 Regular Session,2661660,Introduced
151,95,NJ,S2933,1625495,98973b4621bf19eadd8e864addba388f,https://legiscan.com/NJ/bill/S2933/2022,https://legiscan.com/NJ/text/S2933/2022,https://legiscan.com/NJ/research/S2933/2022,2022-06-29,Substituted by A4385,Makes various revisions to law pertaining to electronic medical records and recording patients' demographic information.,1,2022-06-23,S,Makes various revisions to law pertaining to electronic medical records and recording patients' demographic information.,2022-2023 Regular Session,2598505,Introduced
